fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist
0.6453876804023194,2.129107613635215,1.3810583321140972,-1.193940740147602,-1.1430935843943772,0.6187861923917574,-1.782075569575908,1.8274312054506976,-0.25756766028149736,0.0940710404225048
1.0590567926964696,0.12592795747832772,0.4764698082218965,-0.8049308960941648,-1.1783315616666303,0.9878245982569663,1.084505572244804,0.4758959335858456,0.5485766225820619,0.7232601792706356
-0.4854164397795728,-0.5000838515223002,-0.7823186769598655,0.9723851470320023,1.4075938473894973,-0.4187753088525861,-0.6861651010881709,-0.528423120339953,-0.47035846796308456,-0.4999994736085548
0.40561824391632684,-0.10041643209550542,1.2839184624909727,-0.9972503695587854,-1.0175018192445513,-0.018091803260177258,0.7595339004070054,-0.4978789729520158,-0.747151104992399,0.5366764771181272
0.06647654839169358,0.3076966735094172,0.9668352636119943,-1.2502160406216243,-1.2460969025748099,0.33556865892593024,0.5151394624064448,-0.35809000137119384,-0.6978780975894321,0.33318450277811823
0.7030026871334446,-0.3914525841090784,0.7627991182463911,-0.9508095876142038,-0.9840709177298494,-0.6924813245164528,0.5057570472562201,0.6088610081731384,1.4299917919774263,-0.275910222656602
-0.8036783241441393,-0.8021432692618714,-1.5660126032861685,2.011019576169059,2.1846364231366215,0.05247500428250171,-0.07703467421505814,0.18679336800083932,0.6571658838787189,-0.6894783268160884
-0.5022411593511177,-0.08487966005483207,0.31251976625972233,-0.47820633606051954,-0.35159440258684116,0.34569447992937313,0.2550553012894557,0.6833712355567075,-0.7920096664093293,-0.25511180076524403
0.43094419874679984,0.5044263193417624,1.436839523622573,-1.273163250523653,-1.2479039783323613,1.1206193019277242,1.1630994994052475,1.1003593974739643,-0.5648566343735176,0.36154598717542435
-0.780781632246591,-0.8116145030473437,-1.6126736760309006,1.9869796419859815,1.6163110973866897,0.12226459948739338,-0.4036636835134659,-0.26546280802593125,1.9292633417632195,-0.2304379798238525
-0.6054931290445855,-0.2781816735096902,-0.35791501076800286,-0.034013915814108925,-0.2494946222851841,0.13739478552169807,0.2747352017991989,-0.29914018135737613,-0.816487693027404,-1.7510091292356345
-0.7434254933697505,-0.8494775013420166,-1.3751263966031722,1.902293510204685,2.1972859534394815,-0.2872533328092091,-0.5001898449041001,-0.3207459847960428,1.783529343350492,-1.2684656268281935
-0.5812763401190965,-0.3829410873893026,-0.16851347458142915,-0.09903101053652309,-0.25491584955783864,0.22103844519317378,0.15097686516718392,0.3020787827013762,-1.0528896767744444,0.031721367678432096
-0.0517278309055039,1.1089400180707916,0.45526022970156305,-0.5852933156033197,-0.946122326821269,-1.3558507214897793,-0.6004587612709437,-1.0275383242427107,0.7405782919003422,0.7377815274757624
0.9682971595097793,1.3377906924390432,1.6470264467590727,-0.6524958588878319,-0.40580667531338477,0.3202959273973589,0.7605039533756555,-2.0665631416102466,-0.4808179554680622,1.9844236486025093
-0.7241715108652806,-0.3406468459570143,-0.929513151890976,0.9379643321789596,0.7958987034583306,-0.08244091210055786,-0.5523409921539264,-0.648172901453862,-0.6358352741161313,-0.6319910059597054
4.816142994694974,6.968535151608854,1.2605879261186062,-0.8606598344276629,-0.8277588647016488,-2.773587843824,-5.715872070510094,-5.316852557485825,0.6154959577544707,0.9545893193129458
-0.6200331564528724,-0.2077534255229881,-0.8321611864826476,-0.23616790780817026,-0.31635642531458796,0.2627245174153244,-0.4944304008614862,-0.7419101794508889,-0.9918015345264976,-0.31686340154519427
-0.5062322605989669,0.02661985013187072,-0.34179573109254974,-0.4623618339853092,-0.39767483440440315,0.549366536683891,0.08980658171288237,-0.47783978248510295,0.018820191908267028,-0.9821044793068744
0.22768954665843985,0.4361094928995923,0.6058482371959275,-0.9322332748363711,-0.9614824707604562,-0.6120822718097136,0.8183536708988083,-0.93853932965105,-0.7020786949809895,1.297126320468872
-0.5983617610785651,-0.2701253663696445,-0.3827302176367921,-0.08974285414760687,-0.14197361471087278,0.4956319762558675,0.04563971658963913,-0.6213194251159462,-0.23649975500038692,-1.5767234494664684
0.7056428811893259,-0.08401863880160737,1.589124297398564,-0.7557583034469606,-0.8214340995502187,-0.83886197136696,1.1219409766868063,-0.6327086053093715,-1.0417160877129021,1.1103025849495973
-0.9207901276246752,-0.8527241547299724,-0.5464681638137625,1.7394775923283872,1.5142113170850329,0.30395580163195746,-0.3599484624849384,-0.31848737100241,2.3605539508540105,0.7004489636166132
-0.47779210918911497,-0.1380929671888432,0.12757224156241945,-0.40772561993286016,-0.31635642531458796,0.2868791908128448,0.19417367732177687,0.45293976743226216,-0.7706286256863029,-0.40088848959886764
2.817530314468561,1.5860938660760096,0.9895295126287506,-0.5563361221555215,-0.4157455919799177,-1.7282677949631422,-4.709233966517861,1.798511337769671,1.528411788861613,1.1040858548471897
2.551252286855969,0.161608239475017,0.41496203051293107,-0.20065436867407835,-0.012767698045943895,-1.9960615665552819,-1.314767279453462,-0.7096360300082541,-0.31469578480667626,1.7311790598838317
2.3153554509869516,4.5453471344442145,2.5323142541977703,-1.2349179006869386,-1.2316402965143984,-2.022673452758733,-3.2403636592937906,-4.439035098248519,1.0353762168398317,2.726455289201624
0.6245552694946026,-0.7373473067978561,0.6754156547426194,-0.6901948465840219,-0.7392121525816275,0.3118959250566447,0.7742417885349215,0.30907567990037504,1.7864353930004697,-0.14959501009050105
1.6201098796343256,0.184109960506744,1.5070432285248754,-1.2174343121901552,-1.2244119934841924,-2.6853284252905563,1.5737362739907559,1.139452638348865,-0.9717264977197552,1.3535810955576
-0.7394059519704913,-0.5185382242426904,-1.245960063414344,1.2859970156930598,1.3931372413290852,0.2848173720564877,0.07394601930845253,0.4661166164155416,1.446091536161795,-0.16975915386744161
0.13151917466602517,0.6989458278171037,0.5042543560835329,-0.40390108494918886,-0.41484205410114205,0.9034834838456859,0.7909506563694263,1.165546836007219,-0.4202567972565106,0.6213586397512181
-0.6017745792477474,-0.44659084958628614,-0.7182657498284594,-0.12853456612484568,-0.3281024177386724,0.8517208027550179,-0.6082329307099851,0.2329171450035802,-0.6224544620615706,0.15859040024718504
0.2790951203317473,0.443611894647436,0.8616357541511431,-0.3678411836745725,0.09113915801326443,-1.2304157774456228,-0.9627774724017781,-0.6664052008858685,0.18864270699912475,1.137364670841892
-0.31561688579966857,-0.27343783029924806,0.3750880228947048,-0.20065436867407835,-0.18443989501333197,0.825913280412072,0.4946407115162823,0.48390199865008454,-0.7922006026544001,-0.24745487046223616
-0.6685022844931128,-0.13617349305745044,-0.06925264710627142,-0.15967720813474154,-0.31003166016315786,-0.08456721572336895,0.035709437515824415,-0.4814872034837569,-0.8657492442556665,-0.657992385745226
-0.7747381000719976,-0.5012684412719597,-1.0597399640058203,0.6440215005767839,0.9115515519416237,0.2970474360705337,0.07204125943073843,0.13271638710775296,1.466651551031017,-0.9283316412769939
0.3454388835330797,0.2518180394386723,-0.4050002750831416,0.022807746800438188,0.2817856504349427,-0.8871136211762264,-1.3429184522440905,0.9429868772316473,1.9805068112153172,0.45063993627031856
-0.5228270889466157,-0.5117981279355999,-0.7840154432414919,0.4391356978800998,0.2049849307390059,0.20673298666141193,-0.6095760809742701,0.2636342925969871,-0.18786065593105503,0.246598164833246
-0.3936661413187725,-0.36982833696598805,0.19713965910911146,-0.37712934006348875,-0.41303497834359054,-0.08407339740394515,-0.48914027394338117,-0.46596524060410976,-0.9700768085623437,-0.2064346431471728
3.634881305886769,2.026009915932208,1.139057041197098,-1.5709306171095003,-1.5072193495409947,-1.911136694405576,-4.572250312590583,-2.6955101941567894,-0.9519187716561119,-1.349120860967426
0.2019725397460812,0.08986378065535998,0.9373539494687315,-1.0988737276963407,-1.1304440540915173,1.4883221922692684,0.5692248245836407,-0.5948023380664438,-0.9333024877617103,0.274490310245254
-0.7748186805009921,-0.8040901644522841,-0.7710776003440888,2.0356058724926607,3.1550361049417512,0.34952963251321434,0.16045157280632885,-0.10477445051211084,-0.5984919633051872,0.12981321560575756
-0.2766989086079036,0.22991409749357905,0.3460309003218485,-0.7836227726137097,-0.8187234859138915,0.2868367665585988,0.5232376373916954,1.0539520923567036,-0.18093730768478836,0.8507178970238055
-0.9549443794552901,-0.5751133532125408,-1.514473327481759,1.788103822835067,1.6786552110222148,-0.18963851772943027,-0.022646906861400484,-0.36525028765313633,0.8553309751878841,0.0934059200319108
-0.5794798705550409,-0.27613057829500187,-0.34688602993742906,-0.15421358672949662,-0.11215686471127384,-0.19144070004980168,-0.5229566346177263,-0.18562321320164119,-0.9452550967031415,-0.1666078778232963
0.7731550606110795,-0.3866484145687925,-0.5579213362147429,-0.4405073483643296,-0.5612151904628095,2.0633710797830367,-1.3866474189624571,0.4092668266736762,-0.42060048249763793,0.18499407059153272
-0.3083053968747191,0.6839136032623966,-0.15112162019475614,-1.0163730444771426,-0.9903956828812795,1.1250925152954256,-0.010201166547016917,-1.2208660538551577,-0.723459735704016,0.10841135787615923
0.3737368341858826,-0.8262518643521644,-0.4915353554461,0.32822418335362835,0.4877922867958083,-0.9489732747774499,-1.7347314864298387,0.46233944526278536,2.278248973053798,-0.6755376179842025
-0.6520425468646608,-0.5171781397153036,-0.7551704164538394,0.06323854519925058,-0.07691888743902064,-0.23960750135057599,-0.4447672234725504,-0.27748151674481597,2.126622682118186,0.44650975319969444
1.1954747189590598,1.7168978018127194,3.0591601846428413,-1.6403186089561106,-1.5767917662067255,1.3714043415075452,1.39157250123209,-1.1001743827336912,-0.9957768271488713,1.2469204587272584
-0.31759110631003584,-0.23554741094555523,-0.5182594243817203,-0.22141613001400912,-0.3570156298594957,-0.7367620641282906,-0.552857437357884,0.758885825244254,-0.7250292316384979,-0.4247175003667222
-0.9491899888200299,-0.6441102219184043,-1.2014199485216448,2.1263019878197262,2.7872961882800302,0.2838551899701877,-0.08635032458606409,-0.31712739716496724,-0.16623521681433798,-1.2412600573032506
0.58423898485852,0.19163429910180357,1.532494722749275,-1.0699165342485426,-1.0464150313653746,1.2787209217413251,1.2301627564606006,0.8681787050497691,-0.9400616308372162,0.7738133518613703
-0.5967074922715587,-0.5796542805862357,-0.30043705297790074,0.25064075939915076,0.19594955195124864,0.5310731982530021,0.04372121102208585,-0.5646522467020767,-0.1236564341635528,-1.592223704698074
-0.6268659028290893,-0.6729955654899632,-0.9642968606643221,0.3052769734515999,0.2049849307390059,-0.17183730064779543,0.13353947577120312,-0.27810623970901227,-0.4741390056154861,-0.3562610569396551
2.4529583835582853,-0.11668260430610808,-0.15960545160288933,0.8423509575871739,0.5835673019460352,-2.612647192916255,1.5542782681884164,-1.0914234556736795,0.103332392701498,0.22768648566278699
-0.5452142281314041,-0.5092205483877297,-0.4050002750831416,0.009695055427850346,-0.11848162986270397,0.056084459833754076,0.11517916148602066,0.49472892817573316,1.3197910287723718,0.3453604970252834
-0.7754728039834188,-0.39181454208814104,-0.9314220139578063,0.3571813768014262,0.42815878679661046,0.0816221639196952,-0.32993769422606734,-0.19957856310953442,0.36216174779455296,0.4884954778559427
-0.7484783602702341,-0.8293833492922366,-1.6368525955440802,1.658069633390238,1.3904266276927584,-0.344724621551223,-0.3925984031929308,-0.3176463977813765,-0.22482209425185765,-0.6857370246189971
2.3059607209712305,0.34471510318627746,-0.33797800695888924,-0.25966147985072346,0.04776933983202959,-1.3799290312296568,-2.5023379351287662,0.8082389394157635,0.9536936911985496,0.12355357451040919
-0.7654073603969486,-0.8311602339167258,-1.4656912968849938,2.0716657737672772,1.957848415563914,-0.2870564842695075,-0.48037052382598816,-0.291710783644703,1.9797736160342454,-2.3204782346258916
-0.6683695637865334,-0.7121857430411992,-0.7017222785825996,1.1215420113951886,1.2142367413314916,-0.03343071662537241,-0.4295664541804008,-0.14285852352177134,-0.8888601673590345,-0.2406829793886478
2.494265333468478,3.894727667079131,1.0817911791921997,-1.5632815471421575,-1.499991046510789,-1.1304795071735012,-2.586763962120973,3.6769908188115954,0.9272566587060489,0.7440706698787584
-0.6575907464021995,0.033365430650765304,-0.25017035188471104,-0.4541664018774419,-0.5259772131905563,0.0031831117591226265,-0.5543144804808364,0.831709300624493,-1.0177726825810258,-0.5226484320705168
0.5479872718614285,-0.7619823862213311,-0.6870876694035701,0.11787475925169967,0.3341908474039348,1.5826075518758187,0.7687297669094129,-0.5382456875616244,-1.0155578221382047,0.20604727650348081
-0.8739800084166762,-0.9379488061638105,-1.2705631744979302,2.2459552965945897,3.5245830973610226,-0.1735665132508637,-0.2726319132865508,-0.23292435271382894,0.013512164295299226,-1.5506094283244762
-0.9553212114614705,-0.7128493326694807,-1.1615459409034186,2.498374605516904,3.6411394837230917,-0.09444527908201493,-0.4077108073361141,0.42429381674322925,2.13138081334535,0.5673578370713359
-0.7971299792820211,-0.7019412353913659,-1.0887970865786765,1.454276554974603,1.8882759988981832,0.41124674062017114,0.07800099781100889,-0.1971950047230623,-0.07634243263501234,-0.3444605338807288
-0.8269802881992782,-0.6287489446554583,-1.2898638909514335,0.9838587519830171,0.8392685216395657,0.08272180058975234,-0.30745170931915566,0.26288943060121456,0.28525644700494207,-0.4595692724464379
-0.6021514112539279,-0.7562513848861727,-1.3418273583262488,1.1614264476534764,1.2928445367849797,-0.16158081294127485,-0.597644822193867,-0.259897968083321,0.7127588809935289,-1.420740649155403
-0.553028159731261,-0.6139470569965182,-1.2953783813667195,0.9592724556594148,0.7001236883081036,0.06528712906480323,0.08727737478247434,-0.2875731953972181,2.3045714437992566,0.4330638617551654
0.9561461048199201,0.8256585415480454,1.0811548918365892,-1.3196040324682348,-1.2813348798470634,1.4043815628180705,1.6972393335257576,-1.344988895718441,-0.9955095164057722,1.4911108279352687
-0.5984755216842045,-0.7816487697504009,-0.6007646848258155,0.9778487684372472,0.756143036792199,-0.040245748827454915,-0.5238383224374105,-0.5239106983139503,1.8452590313818769,-0.1384341290201096
-0.4824705140960355,-0.26784941847099314,-0.4289670988111185,-0.27550598192593345,-0.2874432131937647,-0.27524896582775205,-0.5973856177568998,-0.2457407846023797,-0.7437409836554347,-0.34782636488958174
0.5867109080185595,0.11140028040958652,0.11421020709460879,-0.40226199852761524,-0.2946715162239704,1.0819080184133054,0.8838793743621509,-1.0151447817453083,1.4628939257280238,0.0372327483343625
-0.7425888789157773,-0.6934845807896298,-1.1541225884213024,1.2258971802353658,1.1247864913326953,-0.0004331316728090966,0.11002452779633033,0.5013942416475816,-0.718728335551162,-0.2327712650650494
0.26863151462553947,0.35995024357773187,1.8444876227833729,-1.2972031847067307,-1.2867561071197176,0.5848383041440829,0.3668980885008839,-0.6746419328907339,-0.9312403763149459,0.44488718127909194
-0.4036178242996032,0.081659399796607,0.6830511030099394,-0.9781276946404283,-1.0138876677294484,-0.24632071534246805,-0.3872866759050785,0.5334905853234835,0.26468497596101576,0.04109473769910219
-0.44860066377951924,-0.1527961390353117,-0.12312497654791689,-0.1006700969580967,-0.16546559955904155,0.36329375756079674,0.4356108283369379,-0.7113371986953734,0.4715682162201129,-0.4974650430879446
1.814356113763615,-0.25990279556702717,0.1555688852092587,-0.0760838006344946,0.18601063528471573,-0.8598365226661978,-2.690308280009494,-0.24838864885831946,-0.5848056532585132,-1.8854318375306298
0.13882592356573972,-0.09336373571558812,0.26607078930019307,-0.7830764104731851,-0.8693216071253321,0.9007513618722415,0.7993905099306788,-0.518360275055129,-0.9579332633758416,0.8668631581180639
-0.25721503487953745,-0.4006057336099198,-0.46056937080641447,-0.18535622873939278,-0.34165548592030826,0.8877627521922764,0.4110885176638514,0.4386288059909033,-0.5436741673453647,0.8911883272418049
-0.6118376528216,-0.8253524536163118,-1.2353552741541778,1.0903993693852925,0.9910628852738874,-0.11894274045384337,-0.44115996172475563,0.16060305911722422,0.6478023704204477,-0.12191339673761269
-0.5201371246257671,-0.7636715234569568,-0.5914324702768691,2.048172201724724,3.734203885236991,-0.22787974050680307,-0.7647335005389128,-0.3480559894539483,-0.9607973070519034,1.3355531146480308
1.207585483434422,3.631655511054048,2.0534019712086526,-1.5944241891520534,-1.539746713176921,-0.28151417969480597,1.2369531272411525,1.5615058618373752,1.0464619752286415,-1.8941856800907058
-0.520724887754904,-0.5736051949664465,-0.5655567844820628,0.4686392534684224,0.22847691558717495,-0.6272107608738485,-0.05416380999264955,-0.4146850963661177,-0.1902168091952286,-0.8687926385705926
-0.19982754935969105,-0.4398343006437837,-0.07455504173635456,-0.44269279692642766,-0.4916427737970788,-0.6746953801663466,0.10669414351529619,-0.30260499102803423,-0.9701149958113577,-0.36955005506624167
0.5903702074999604,0.4222289528237207,1.5931541173174273,-1.0994200898368651,-1.1150839101523295,-1.386876427104987,1.1235629680878287,-1.071014236989512,-0.8336528614592675,0.662003395878043
-0.20459364473345867,-0.28547567520898265,-0.6654538993128309,-0.33888399022677435,-0.4744755541003399,0.8216538852857704,-0.7727708017548756,-0.7900955422354775,-0.9965023848801403,0.8055138478969408
0.3573884871504525,0.3331214794326652,0.7992795933013646,-0.38423204789030724,0.125473597406742,-1.2737496077026893,-1.1189422546646346,-0.7725456325028238,0.31453842954899786,1.1006342018524542
0.554201444944481,0.06270047959025055,0.3243971302311094,-0.8972660978428036,-0.8774534480343137,0.8097615183355229,0.9554551450247071,-0.3538370796533958,-0.6882663670125688,0.9125365462302268
-0.17705883814348694,-0.24958150895193826,-0.4548427846059247,-0.6142505090511176,-0.7075883268244774,1.464815761476627,-0.952880575717573,-0.25535671268974003,1.009970240070713,0.6461531478602576
-0.7433970532183406,-0.6407429158707609,-0.9456324315664292,1.0822039372774248,0.9097444761840721,-0.06554418011944842,-0.22226770571581708,0.3607739079682523,1.5910236023452249,-0.673515437441832
-0.6510542516031685,-0.5554305170480591,-0.8571884891366406,1.8432863990280406,1.957848415563914,0.22888014434801024,0.20929393614486833,0.521097042826081,-0.6956174124477942,-1.7158382066459161
-0.11624905440398824,-0.19212890609345107,-0.08515983099652082,-0.18317078017729477,0.2320910671022777,-0.8035565069834125,-0.9778839855350305,0.4813646623031949,0.5124438475648666,-1.3673298726284668
-0.7889249956002787,-0.8122835768874291,-1.4256051934815646,2.127394712100775,1.7292533322336554,0.005241536575140071,0.01019350983436333,-0.24071897308249382,0.178099207546316,-0.06697391608713375
1.2723579282703599,0.1061847949840023,0.7916441450340446,-0.6033232662406277,-0.49073923591830293,-1.0900441019665237,-0.8192273060713297,0.8166630883098878,-0.8232430173780083,1.3479087986781386
-0.602594603613398,0.23697776229710427,0.2635256398777534,-0.711502970064477,-0.6515689783403823,0.21200886691944845,0.1969660160291062,-0.722567795367118,0.1433488109434331,-1.6259879513004272
-0.7946793862355387,-0.7524398576824072,-0.6605756962531545,1.7553220944035977,2.756575900401656,0.22913978078399597,0.09224545982434726,0.17608177194550392,1.0139875386670023,-0.22816101526089172
0.5330893725479009,0.8401094396515305,0.9471103555880845,-1.2911932011609613,-1.236157985908277,0.700408760590952,0.6224402809610146,-0.8748223928642882,-0.8250416368065752,-0.02211851877791931
-0.46411950639882854,-0.038022554401633116,0.18208085835967436,-0.3957056528413215,-0.3208741147084666,-0.17485281663960336,-0.5209733279409312,-0.7376043965591973,0.30896690991783216,0.5514941793682562
-0.7931175479206143,-0.6097845402372978,-1.062073017643057,1.561363534517403,1.219657968604146,-0.18046809093160812,-0.5526453610003652,0.3078598729008238,-0.6436827537885406,-0.38086782945457553
-0.677780883890577,-0.7909061192755179,-0.8834883665018534,0.5680771630438797,0.8510145140636498,0.2603606379687355,-0.058476029262196166,0.3713028926955919,-0.2627458512478171,0.48092436953881773
-0.2486806194439643,-0.2871483598091963,-0.07158570074350733,-0.5902105748680402,-0.6732538874309996,-0.11637013367636402,-0.6340925006374255,0.6903152715818128,-0.757641142296588,0.6904453383871145
-0.7670663692291899,-0.6622958682603995,-1.1070373241061628,1.1696218797613434,1.3326002034511117,-0.012208407681337605,0.11213154568167806,-0.4895172963543112,-1.0208505748515668,-1.2158218843000876
-0.1490358089543127,-0.6252390491009115,-0.37233752416182864,-0.16131629455631513,-0.3046104328905036,-1.0626159731113793,-0.6722230442512943,0.22834705624242094,1.3904641705228724,-0.8965104580737753
1.1323375828291886,0.04222243271419187,0.5587629728807878,-1.0289393737092059,-0.8575756147012478,-1.3377491406880826,-1.2961889978008299,0.7924574762279116,-0.915946383084776,0.8712749445798672
-0.4120740293187994,0.16005072332268683,0.14793343694193872,-0.6962048301297912,-0.7798713571265352,-0.33017310234483416,-0.5900002549733092,-0.889628327115741,2.3341283745362142,-2.268525090890439
-0.9548495789505904,-0.5739671529455092,-1.5585892508040524,1.843832761168565,1.5611952867813703,-0.18863221441871442,-0.04405483695092557,-0.5168993844311622,-0.8877832869368352,-0.6782678299101086
-0.8447909330196981,-0.6283540814055718,-0.5108360718996032,1.3799713038632722,1.5223431579940145,0.04752324532690491,-0.08330859979165259,-0.3677972351225521,2.337416296676333,0.8672922680474792
3.117791953003309,5.628358313070436,2.057219695342312,-1.478049053220337,-1.367170978330757,5.612804796128112,-3.7630808251579473,-7.8966700659408575,2.274502803925509,0.22467332937717271
1.5439803343353868,1.9572324156985041,0.7952497733825012,-0.9562732090194486,-0.8178199480351158,-1.54591816839268,-3.0818719281081597,0.5532750810434547,0.004794015345367142,-0.4141774877254538
-0.7184218602552555,-0.6528410871103393,-0.8374635811127308,1.0177332046955354,0.8049340822460878,-0.44838743831631606,0.09209425723611635,-0.3107504173689017,-0.568709727799046,-0.5501785159795807
2.766129480820489,0.5604694797666268,-0.00244247476722193,1.2455662172942477,1.236825188300885,-1.8595827406457988,-3.259360202651529,0.3542479557730323,-0.5874214798159829,0.798366485635114
-0.800511987287176,-0.3574724077716227,-0.9218777036236561,0.7117704060018205,0.5148984231590801,-0.13861741260298294,-0.5588859041873503,0.5557163061650835,0.46286152344488507,-1.1386357357464738
-0.5736069792889064,-0.1642416890702165,-0.24656472353625436,0.011880503989948372,0.1426408171034809,0.6930863343080871,0.06184981224997938,-0.4362572608759431,-0.706878832182069,-0.6557797876716774
-0.01144709645868354,-0.2536398256868828,-0.3568545318419859,-0.6896484844434974,-0.7518616828844878,-0.7032112669003592,0.2586723813871355,0.7603563269907468,-0.5652194132391521,-0.6734671625747727
-0.7476796660181407,-0.37973830769577865,-1.0128667954758843,0.45935109707950617,0.2799785746773912,-0.3295367385311438,-0.5750704721379891,0.37097130896844155,-0.9347230534250369,-0.9057497312415029
-0.7070363196408447,-0.6752879660240264,-1.1541225884213024,0.9669215256267574,0.6965095367930011,-0.3602943228595166,-0.5405707543116394,-0.5209745003822276,0.11220329064748662,-1.8853969723488644
1.1173828032128414,1.5303797583593837,2.8199161389334857,-1.6288450040050964,-1.5641422359038655,-1.8106760603509735,1.3457954267276866,-2.0592202440003082,-0.9751938999302405,1.2623415968156277
-0.3947302769840244,-0.6430298321930203,-1.1638789945406554,1.3187787441245293,1.253088870118848,0.5540230228299354,0.30401352115663965,0.35725623712370075,-0.31960666502989676,-0.7935643040699368
-0.5799633531290084,-0.43074696168459,-0.2155987388965688,0.30309152488950186,0.7434935064893387,-0.2630477503065934,0.35455838636525966,0.4141636936007227,1.9049647952155118,-1.331511262239037
-0.3950857788766476,-0.12037896306199007,-0.03065121419926497,-0.5191834965998564,-0.47537909197911576,0.17284788631002168,-0.44343389155815044,-0.6777367143441373,-0.3723508933682506,-0.284787434321385
0.13310471310712452,0.31715693887128166,0.5530363866802981,-1.0901319334479487,-1.0744247056074219,-0.029644776176456552,-0.9532576003531618,-0.5900640546610779,-0.8003344866944156,0.9354939274539561
-0.3004037748080152,-0.09303468300734935,-0.10573312216124388,-0.21103524934404375,-0.27389014501212877,0.6255044972941588,0.2953655185778221,-0.6431991455466067,0.08745413456141146,0.020953390387161815
-0.6283684908285765,-0.8232629689189958,-1.0404392475523179,1.2226190073922192,1.39855846860174,0.24765202836679426,0.09204320181671367,-0.21969464255665602,2.0757916349554417,0.5378565294240197
2.1416548562386626,2.8505940659313183,1.2251679299896499,-1.3469221394944593,-1.297598561665026,-3.4395977263815998,-1.5711793777134146,5.086707020888178,0.8804390914146923,-0.12097471876701636
-0.7781603982916497,-0.5917140623431861,-1.0489230789604511,1.3559313696801947,1.3452497337539722,-0.16010275192334314,-0.5760365977666855,-0.29963034860620713,-0.3981998422259335,-0.009660921139575413
2.954995786308081,2.365559405563782,2.2082318944070836,-1.686213028760168,-1.5307113343891636,-4.4608174048903715,-3.3162869952854797,-3.0749092558744797,0.4510922132987219,0.04147020888734064
-0.46184666429865784,-0.03780318592947387,0.5986369804990141,-0.4601763854232112,-0.4636330995550311,0.4093614067614775,0.15437794156739096,0.4603931929512506,-0.7285653708972089,-0.23180576772386446
-0.18021095492474562,-0.057436664187719755,0.26607078930019307,-0.5612533814202421,-0.5539868874326038,0.5111117381451594,0.49849932302113614,0.5801141406975814,-0.7015058862457771,-1.8608934544107099
0.929080560728211,0.11833232412981637,0.06267093129020017,-0.738274714950177,-0.7310803116726462,1.6010926479358993,1.3709009473839493,0.7078940146820448,-0.8280202422296794,0.5992997074422022
-0.7992890607765523,-0.5342504910610911,-0.9922935043111614,0.7653138957732207,0.9495001428502041,0.1171940526199077,-0.4103558707951666,-0.5240308373455265,1.2627698285444324,-0.060778641481197555
1.2222321614104956,1.1816167928971248,0.022372732101567264,-0.7344501799665055,-0.7292732359150946,0.15137103184051068,0.3537434633247943,1.5147525563091746,-0.896986413949247,1.764842733846478
-0.40768239593859457,-0.6001213590386864,-0.6414870755848541,0.06159945877767698,0.2239592261932963,0.4200048036667219,0.2980380734165529,-0.39830293802038486,-1.0594731585044852,-0.8807540778530498
-0.5409624254956312,-0.7745905891586795,-1.3358886763405562,0.7205122002502127,0.4606861504325365,-0.6176924551912087,0.08260973124708625,-0.25597663009267324,-0.8513908386263436,0.057239998793360655
